time,q1_dot,q2_dot,q3_dot,q4_dot,q5_dot,q6_dot,q7_dot
19.5,-0.137571,0.183563,-0.0952177,0.175329,0.3,-0.0435918,0.174041
19.6,-0.129858,0.188223,-0.0918126,0.173203,0.3,-0.046634,0.172903
19.7,-0.121695,0.192814,-0.0882827,0.170885,0.3,-0.0495612,0.171493
19.8,-0.113951,0.196862,-0.0849852,0.168619,0.3,-0.0520756,0.169973
19.9,-0.106394,0.203548,-0.0820008,0.166194,0.3,-0.0535257,0.16793
20,-0.0991506,0.219938,-0.0798463,0.163328,0.3,-0.052106,0.164499
20.1,-0.0924341,0.236183,-0.0780607,0.160568,0.3,-0.050243,0.16109
20.2,-0.0855344,0.254118,-0.0764312,0.157587,0.3,-0.0477634,0.157354
20.3,-0.0792108,0.271963,-0.0751377,0.154689,0.3,-0.0449263,0.153702
20.4,-0.0731362,0.290639,-0.0740633,0.151708,0.3,-0.0416641,0.149974
20.5,-0.0670405,0.3,-0.0731901,0.148457,0.3,-0.0377409,0.145973
20.6,-0.0616917,0.3,-0.0725098,0.145221,0.3,-0.0338011,0.142225
20.7,-0.0565826,0.3,-0.071848,0.141587,0.3,-0.029634,0.138404
20.8,-0.0518119,0.3,-0.0709056,0.137843,0.3,-0.0266688,0.135244
20.9,-0.0456815,0.3,-0.0685695,0.133468,0.3,-0.0274144,0.133356
21,-0.0398293,0.3,-0.0661977,0.128796,0.3,-0.0281896,0.131495
21.1,-0.033979,0.3,-0.063659,0.123541,0.3,-0.0290563,0.129572
21.2,-0.0287783,0.3,-0.0612335,0.118258,0.3,-0.0299302,0.127796
21.3,-0.0239408,0.3,-0.0588006,0.112679,0.3,-0.0308624,0.126072
21.4,-0.0194971,0.3,-0.0563749,0.10681,0.3,-0.0318554,0.124404
21.5,-0.0152676,0.3,-0.0538385,0.100305,0.3,-0.0329725,0.122706
21.6,-0.0117276,0.3,-0.0514816,0.0938768,0.3,-0.0340812,0.121155
21.7,-0.00866958,0.3,-0.0491867,0.0872051,0.3,-0.0352333,0.119658
21.8,-0.00611772,0.3,-0.0469733,0.0803138,0.3,-0.0364157,0.118212
21.9,-0.00409259,0.3,-0.0448609,0.0732317,0.3,-0.0376118,0.116809
22,-0.00254708,0.3,-0.0427607,0.0655779,0.3,-0.0388722,0.115367
22.1,-0.00165041,0.3,-0.0409143,0.058208,0.3,-0.0400323,0.114029
22.2,-0.00131384,0.3,-0.0392234,0.0507546,0.3,-0.0411392,0.112708
22.3,-0.0015375,0.3,-0.0377023,0.0432565,0.3,-0.0421685,0.111395
22.4,-0.00231591,0.3,-0.0363637,0.0357527,0.3,-0.0430954,0.11008
22.5,-0.00363828,0.3,-0.0352174,0.0282816,0.3,-0.0438962,0.108755
22.6,-0.00549093,0.3,-0.0342709,0.0208765,0.3,-0.0445512,0.107412
22.7,-0.00799817,0.3,-0.0334942,0.0131722,0.3,-0.0450603,0.105966
22.8,-0.0108697,0.3,-0.0329734,0.0060177,0.3,-0.0453474,0.104566
22.9,-0.0141995,0.3,-0.0326623,-0.000973096,0.3,-0.0454338,0.103132
23,-0.0179303,0.3,-0.0325178,-0.00778156,0.3,-0.0453132,0.101665
23.1,-0.0221047,0.3,-0.0322917,-0.0147821,0.3,-0.0449818,0.100091
23.2,-0.026242,0.3,-0.0319602,-0.0212288,0.3,-0.0444759,0.0985826
23.3,-0.0305731,0.3,-0.0315458,-0.0274876,0.3,-0.0437888,0.0970599
23.4,-0.0351004,0.3,-0.0310615,-0.0335515,0.3,-0.0429258,0.0955281
23.5,-0.0395547,0.3,-0.0305474,-0.0390946,0.3,-0.0419548,0.0940781
23.6,-0.0447571,0.3,-0.0299493,-0.0450731,0.3,-0.0407003,0.0924583
23.7,-0.0498841,0.3,-0.029342,-0.0505237,0.3,-0.0393551,0.090934
23.8,-0.0552138,0.3,-0.0287254,-0.0557646,0.3,-0.0378697,0.0894262
23.9,-0.0610632,0.3,-0.0280894,-0.0610685,0.3,-0.0361644,0.0878613
24,-0.0668134,0.3,-0.0275144,-0.0658786,0.3,-0.0344339,0.0864139
24.1,-0.0727676,0.3,-0.0269904,-0.0704821,0.3,-0.0326091,0.0850105
24.2,-0.0789247,0.3,-0.0265403,-0.0748828,0.3,-0.0307091,0.0836613
24.3,-0.0852821,0.3,-0.0261877,-0.079086,0.3,-0.0287551,0.0823774
24.4,-0.0918353,0.3,-0.0259579,-0.0830982,0.3,-0.0267704,0.0811707
24.5,-0.0951601,0.3,-0.0223778,-0.0850855,0.3,-0.0274503,0.0806208
24.6,-0.0975435,0.3,-0.0176331,-0.0863733,0.3,-0.0289035,0.0802466
24.7,-0.100047,0.3,-0.0128134,-0.0875504,0.3,-0.0302655,0.0798525
24.8,-0.102834,0.3,-0.00766491,-0.0886743,0.3,-0.0316063,0.0794172
24.9,-0.10543,0.3,-0.00300189,-0.0895723,0.3,-0.0327183,0.0790119
25,-0.108305,0.3,0.00197066,-0.0904164,0.3,-0.0338089,0.0785695
25.1,-0.111309,0.3,0.00696748,-0.0911515,0.3,-0.0348113,0.0781158
25.2,-0.114626,0.3,0.0122516,-0.0918119,0.3,-0.035776,0.0776278
25.3,-0.117713,0.3,0.0169783,-0.0923026,0.3,-0.0365584,0.0771856
25.4,-0.121113,0.3,0.021964,-0.0927238,0.3,-0.0373078,0.0767151
25.5,-0.12486,0.3,0.0271864,-0.0930641,0.3,-0.0380151,0.0762199
25.6,-0.128538,0.3,0.032087,-0.0932884,0.3,-0.0386064,0.0757549
25.7,-0.132131,0.3,0.0366569,-0.0934181,0.3,-0.039099,0.075323
25.8,-0.136302,0.3,0.0416767,-0.0934778,0.3,-0.0395813,0.0748537
25.9,-0.140381,0.3,0.0463358,-0.0934541,0.3,-0.0399735,0.0744253
26,-0.144591,0.3,0.0508828,-0.093361,0.3,-0.0403096,0.0740174
26.1,-0.14893,0.3,0.0553018,-0.0932063,0.3,-0.0405956,0.0736345
26.2,-0.153394,0.3,0.0595769,-0.0929984,0.3,-0.040838,0.0732813
26.3,-0.15798,0.3,0.0636924,-0.0927465,0.3,-0.0410435,0.0729624
26.4,-0.162682,0.3,0.0676324,-0.0924603,0.3,-0.0412193,0.0726828
26.5,-0.167775,0.3,0.0715831,-0.0921334,0.3,-0.0413821,0.0724365
26.6,-0.1727,0.3,0.0751141,-0.0918097,0.3,-0.0415213,0.0722537
26.7,-0.17772,0.3,0.078423,-0.0914849,0.3,-0.0416551,0.0721259
26.8,-0.182828,0.3,0.081495,-0.0911706,0.3,-0.0417919,0.0720584
26.9,-0.188304,0.3,0.0844647,-0.0908639,0.3,-0.0419492,0.0720584
27,-0.193557,0.3,0.0870052,-0.0906098,0.3,-0.0421193,0.0721312
27.1,-0.198861,0.3,0.0892667,-0.090404,0.3,-0.0423189,0.07228
27.2,-0.2042,0.3,0.0912363,-0.0902591,0.3,-0.0425566,0.0725098
27.3,-0.209557,0.3,0.0929022,-0.0901875,0.3,-0.0428408,0.0728251
27.4,-0.215213,0.3,0.0943186,-0.0902052,0.3,-0.0432003,0.0732558
27.5,-0.220548,0.3,0.0953268,-0.0903227,0.3,-0.0436052,0.0737602
27.6,-0.225839,0.3,0.0960013,-0.0905498,0.3,-0.0440802,0.0743618
27.7,-0.231062,0.3,0.0963353,-0.0908972,0.3,-0.0446318,0.0750634
27.8,-0.23647,0.3,0.0963113,-0.0914052,0.3,-0.0453031,0.0759145
27.9,-0.241469,0.3,0.0959309,-0.0920299,0.3,-0.0460294,0.0768263
28,-0.246315,0.3,0.0952008,-0.0928017,0.3,-0.0468472,0.0778409
28.1,-0.250193,0.298698,0.0950578,-0.0935074,0.3,-0.0476118,0.0786518
28.2,-0.251669,0.296332,0.0967919,-0.0936685,0.3,-0.047955,0.0787077
28.3,-0.253114,0.293982,0.0984203,-0.0938245,0.3,-0.048285,0.078775
28.4,-0.254525,0.291655,0.0999416,-0.093976,0.3,-0.0486021,0.0788536
28.5,-0.255905,0.289352,0.101354,-0.0941242,0.3,-0.0489071,0.0789438
28.6,-0.257329,0.28695,0.102724,-0.0942783,0.3,-0.0492168,0.079052
28.7,-0.258647,0.284705,0.103907,-0.0944228,0.3,-0.0494991,0.079167
28.8,-0.259936,0.282493,0.104977,-0.094567,0.3,-0.0497713,0.0792944
28.9,-0.261197,0.280316,0.105931,-0.094712,0.3,-0.0500341,0.0794345
29,-0.262498,0.27806,0.106811,-0.0948664,0.3,-0.0503015,0.0795961
29.1,-0.263702,0.275964,0.107526,-0.0950143,0.3,-0.0505457,0.0797622
29.2,-0.264879,0.273912,0.108124,-0.0951647,0.3,-0.0507815,0.0799411
29.3,-0.266092,0.271796,0.108626,-0.0953267,0.298146,-0.0510217,0.0801439
29.4,-0.267213,0.269842,0.10898,-0.0954835,0.294877,-0.0512409,0.0803489
29.5,-0.268307,0.267939,0.109216,-0.0956438,0.291607,-0.0514523,0.0805664
29.6,-0.269431,0.265989,0.109337,-0.0958171,0.288153,-0.0516671,0.0808094
29.7,-0.270468,0.264199,0.109331,-0.0959852,0.284881,-0.0518625,0.0810519
29.8,-0.271477,0.262467,0.109208,-0.096157,0.28161,-0.0520502,0.081306
29.9,-0.272511,0.260704,0.108952,-0.0963423,0.27816,-0.0522396,0.0815865
30,-0.27346,0.259098,0.108591,-0.0965215,0.274895,-0.0524108,0.0818634
